pokemon_number,pokemon_name,pokemon_url,pokemon_height,pokemon_weight,pokemon_types
0171,Lanturn,https://pokemondb.net/pokedex/lanturn,1.2 m (3′11″),22.5 kg (49.6 lbs),"Water,Electric"
0166,Ledian,https://pokemondb.net/pokedex/ledian,1.4 m (4′07″),35.6 kg (78.5 lbs),"Bug,Flying"
0164,Noctowl,https://pokemondb.net/pokedex/noctowl,1.6 m (5′03″),40.8 kg (89.9 lbs),"Normal,Flying"
0163,Hoothoot,https://pokemondb.net/pokedex/hoothoot,0.7 m (2′04″),21.2 kg (46.7 lbs),"Normal,Flying"
0162,Furret,https://pokemondb.net/pokedex/furret,1.8 m (5′11″),32.5 kg (71.7 lbs),Normal
0168,Ariados,https://pokemondb.net/pokedex/ariados,1.1 m (3′07″),33.5 kg (73.9 lbs),"Bug,Poison"
0160,Feraligatr,https://pokemondb.net/pokedex/feraligatr,2.3 m (7′07″),88.8 kg (195.8 lbs),Water
0159,Croconaw,https://pokemondb.net/pokedex/croconaw,1.1 m (3′07″),25.0 kg (55.1 lbs),Water
0161,Sentret,https://pokemondb.net/pokedex/sentret,0.8 m (2′07″),6.0 kg (13.2 lbs),Normal
0158,Totodile,https://pokemondb.net/pokedex/totodile,0.6 m (2′00″),9.5 kg (20.9 lbs),Water
0157,Typhlosion,https://pokemondb.net/pokedex/typhlosion,1.7 m (5′07″),79.5 kg (175.3 lbs),"Fire,Fire,Ghost"
0156,Quilava,https://pokemondb.net/pokedex/quilava,0.9 m (2′11″),19.0 kg (41.9 lbs),Fire
0155,Cyndaquil,https://pokemondb.net/pokedex/cyndaquil,0.5 m (1′08″),7.9 kg (17.4 lbs),Fire
0154,Meganium,https://pokemondb.net/pokedex/meganium,1.8 m (5′11″),100.5 kg (221.6 lbs),Grass
0153,Bayleef,https://pokemondb.net/pokedex/bayleef,1.2 m (3′11″),15.8 kg (34.8 lbs),Grass
0151,Mew,https://pokemondb.net/pokedex/mew,0.4 m (1′04″),4.0 kg (8.8 lbs),Psychic
0152,Chikorita,https://pokemondb.net/pokedex/chikorita,0.9 m (2′11″),6.4 kg (14.1 lbs),Grass
0150,Mewtwo,https://pokemondb.net/pokedex/mewtwo,2.0 m (6′07″),122.0 kg (269.0 lbs),"Psychic,Psychic,Fighting,Psychic"
0149,Dragonite,https://pokemondb.net/pokedex/dragonite,2.2 m (7′03″),210.0 kg (463.0 lbs),"Dragon,Flying"
0147,Dratini,https://pokemondb.net/pokedex/dratini,1.8 m (5′11″),3.3 kg (7.3 lbs),Dragon
0146,Moltres,https://pokemondb.net/pokedex/moltres,2.0 m (6′07″),60.0 kg (132.3 lbs),"Fire,Flying,Dark,Flying"
0145,Zapdos,https://pokemondb.net/pokedex/zapdos,1.6 m (5′03″),52.6 kg (116.0 lbs),"Electric,Flying,Fighting,Flying"
0144,Articuno,https://pokemondb.net/pokedex/articuno,1.7 m (5′07″),55.4 kg (122.1 lbs),"Ice,Flying,Psychic,Flying"
0143,Snorlax,https://pokemondb.net/pokedex/snorlax,2.1 m (6′11″),460.0 kg (1014.1 lbs),Normal
0148,Dragonair,https://pokemondb.net/pokedex/dragonair,4.0 m (13′01″),16.5 kg (36.4 lbs),Dragon
0142,Aerodactyl,https://pokemondb.net/pokedex/aerodactyl,1.8 m (5′11″),59.0 kg (130.1 lbs),"Rock,Flying,Rock,Flying"
0141,Kabutops,https://pokemondb.net/pokedex/kabutops,1.3 m (4′03″),40.5 kg (89.3 lbs),"Rock,Water"
0140,Kabuto,https://pokemondb.net/pokedex/kabuto,0.5 m (1′08″),11.5 kg (25.4 lbs),"Rock,Water"
0139,Omastar,https://pokemondb.net/pokedex/omastar,1.0 m (3′03″),35.0 kg (77.2 lbs),"Rock,Water"
0138,Omanyte,https://pokemondb.net/pokedex/omanyte,0.4 m (1′04″),7.5 kg (16.5 lbs),"Rock,Water"
0137,Porygon,https://pokemondb.net/pokedex/porygon,0.8 m (2′07″),36.5 kg (80.5 lbs),Normal
0136,Flareon,https://pokemondb.net/pokedex/flareon,0.9 m (2′11″),25.0 kg (55.1 lbs),Fire
0134,Vaporeon,https://pokemondb.net/pokedex/vaporeon,1.0 m (3′03″),29.0 kg (63.9 lbs),Water
0133,Eevee,https://pokemondb.net/pokedex/eevee,0.3 m (1′00″),6.5 kg (14.3 lbs),"Normal,Normal"
0132,Ditto,https://pokemondb.net/pokedex/ditto,0.3 m (1′00″),4.0 kg (8.8 lbs),Normal
0130,Gyarados,https://pokemondb.net/pokedex/gyarados,6.5 m (21′04″),235.0 kg (518.1 lbs),"Water,Flying,Water,Dark"
0129,Magikarp,https://pokemondb.net/pokedex/magikarp,0.9 m (2′11″),10.0 kg (22.0 lbs),Water
0131,Lapras,https://pokemondb.net/pokedex/lapras,2.5 m (8′02″),220.0 kg (485.0 lbs),"Water,Ice"
0126,Magmar,https://pokemondb.net/pokedex/magmar,1.3 m (4′03″),44.5 kg (98.1 lbs),Fire
0125,Electabuzz,https://pokemondb.net/pokedex/electabuzz,1.1 m (3′07″),30.0 kg (66.1 lbs),Electric
0127,Pinsir,https://pokemondb.net/pokedex/pinsir,1.5 m (4′11″),55.0 kg (121.3 lbs),"Bug,Bug,Flying"
0135,Jolteon,https://pokemondb.net/pokedex/jolteon,0.8 m (2′07″),24.5 kg (54.0 lbs),Electric
0124,Jynx,https://pokemondb.net/pokedex/jynx,1.4 m (4′07″),40.6 kg (89.5 lbs),"Ice,Psychic"
0123,Scyther,https://pokemondb.net/pokedex/scyther,1.5 m (4′11″),56.0 kg (123.5 lbs),"Bug,Flying"
0122,Mr. Mime,https://pokemondb.net/pokedex/mr-mime,1.3 m (4′03″),54.5 kg (120.2 lbs),"Psychic,Fairy,Ice,Psychic"
0121,Starmie,https://pokemondb.net/pokedex/starmie,1.1 m (3′07″),80.0 kg (176.4 lbs),"Water,Psychic"
0120,Staryu,https://pokemondb.net/pokedex/staryu,0.8 m (2′07″),34.5 kg (76.1 lbs),Water
0119,Seaking,https://pokemondb.net/pokedex/seaking,1.3 m (4′03″),39.0 kg (86.0 lbs),Water
0118,Goldeen,https://pokemondb.net/pokedex/goldeen,0.6 m (2′00″),15.0 kg (33.1 lbs),Water
0116,Horsea,https://pokemondb.net/pokedex/horsea,0.4 m (1′04″),8.0 kg (17.6 lbs),Water
0115,Kangaskhan,https://pokemondb.net/pokedex/kangaskhan,2.2 m (7′03″),80.0 kg (176.4 lbs),"Normal,Normal"
0114,Tangela,https://pokemondb.net/pokedex/tangela,1.0 m (3′03″),35.0 kg (77.2 lbs),Grass
0117,Seadra,https://pokemondb.net/pokedex/seadra,1.2 m (3′11″),25.0 kg (55.1 lbs),Water
0113,Chansey,https://pokemondb.net/pokedex/chansey,1.1 m (3′07″),34.6 kg (76.3 lbs),Normal
0112,Rhydon,https://pokemondb.net/pokedex/rhydon,1.9 m (6′03″),120.0 kg (264.6 lbs),"Ground,Rock"
0110,Weezing,https://pokemondb.net/pokedex/weezing,1.2 m (3′11″),9.5 kg (20.9 lbs),"Poison,Poison,Fairy"
0111,Rhyhorn,https://pokemondb.net/pokedex/rhyhorn,1.0 m (3′03″),115.0 kg (253.5 lbs),"Ground,Rock"
0109,Koffing,https://pokemondb.net/pokedex/koffing,0.6 m (2′00″),1.0 kg (2.2 lbs),Poison
0108,Lickitung,https://pokemondb.net/pokedex/lickitung,1.2 m (3′11″),65.5 kg (144.4 lbs),Normal
0107,Hitmonchan,https://pokemondb.net/pokedex/hitmonchan,1.4 m (4′07″),50.2 kg (110.7 lbs),Fighting
0103,Exeggutor,https://pokemondb.net/pokedex/exeggutor,2.0 m (6′07″),120.0 kg (264.6 lbs),"Grass,Psychic,Grass,Dragon"
0106,Hitmonlee,https://pokemondb.net/pokedex/hitmonlee,1.5 m (4′11″),49.8 kg (109.8 lbs),Fighting
0104,Cubone,https://pokemondb.net/pokedex/cubone,0.4 m (1′04″),6.5 kg (14.3 lbs),Ground
0102,Exeggcute,https://pokemondb.net/pokedex/exeggcute,0.4 m (1′04″),2.5 kg (5.5 lbs),"Grass,Psychic"
0101,Electrode,https://pokemondb.net/pokedex/electrode,1.2 m (3′11″),66.6 kg (146.8 lbs),"Electric,Electric,Grass"
0105,Marowak,https://pokemondb.net/pokedex/marowak,1.0 m (3′03″),45.0 kg (99.2 lbs),"Ground,Fire,Ghost"
0100,Voltorb,https://pokemondb.net/pokedex/voltorb,0.5 m (1′08″),10.4 kg (22.9 lbs),"Electric,Electric,Grass"
0099,Kingler,https://pokemondb.net/pokedex/kingler,1.3 m (4′03″),60.0 kg (132.3 lbs),Water
0097,Hypno,https://pokemondb.net/pokedex/hypno,1.6 m (5′03″),75.6 kg (166.7 lbs),Psychic
0096,Drowzee,https://pokemondb.net/pokedex/drowzee,1.0 m (3′03″),32.4 kg (71.4 lbs),Psychic
0095,Onix,https://pokemondb.net/pokedex/onix,8.8 m (28′10″),210.0 kg (463.0 lbs),"Rock,Ground"
0098,Krabby,https://pokemondb.net/pokedex/krabby,0.4 m (1′04″),6.5 kg (14.3 lbs),Water
0094,Gengar,https://pokemondb.net/pokedex/gengar,1.5 m (4′11″),40.5 kg (89.3 lbs),"Ghost,Poison,Ghost,Poison"
0093,Haunter,https://pokemondb.net/pokedex/haunter,1.6 m (5′03″),0.1 kg (0.2 lbs),"Ghost,Poison"
0092,Gastly,https://pokemondb.net/pokedex/gastly,1.3 m (4′03″),0.1 kg (0.2 lbs),"Ghost,Poison"
0091,Cloyster,https://pokemondb.net/pokedex/cloyster,1.5 m (4′11″),132.5 kg (292.1 lbs),"Water,Ice"
0090,Shellder,https://pokemondb.net/pokedex/shellder,0.3 m (1′00″),4.0 kg (8.8 lbs),Water
0089,Muk,https://pokemondb.net/pokedex/muk,1.2 m (3′11″),30.0 kg (66.1 lbs),"Poison,Poison,Dark"
0088,Grimer,https://pokemondb.net/pokedex/grimer,0.9 m (2′11″),30.0 kg (66.1 lbs),"Poison,Poison,Dark"
0087,Dewgong,https://pokemondb.net/pokedex/dewgong,1.7 m (5′07″),120.0 kg (264.6 lbs),"Water,Ice"
0086,Seel,https://pokemondb.net/pokedex/seel,1.1 m (3′07″),90.0 kg (198.4 lbs),Water
0084,Doduo,https://pokemondb.net/pokedex/doduo,1.4 m (4′07″),39.2 kg (86.4 lbs),"Normal,Flying"
0083,Farfetch'd,https://pokemondb.net/pokedex/farfetchd,0.8 m (2′07″),15.0 kg (33.1 lbs),"Normal,Flying,Fighting"
0085,Dodrio,https://pokemondb.net/pokedex/dodrio,1.8 m (5′11″),85.2 kg (187.8 lbs),"Normal,Flying"
0082,Magneton,https://pokemondb.net/pokedex/magneton,1.0 m (3′03″),60.0 kg (132.3 lbs),"Electric,Steel"
0081,Magnemite,https://pokemondb.net/pokedex/magnemite,0.3 m (1′00″),6.0 kg (13.2 lbs),"Electric,Steel"
0080,Slowbro,https://pokemondb.net/pokedex/slowbro,1.6 m (5′03″),78.5 kg (173.1 lbs),"Water,Psychic,Water,Psychic,Poison,Psychic"
0078,Rapidash,https://pokemondb.net/pokedex/rapidash,1.7 m (5′07″),95.0 kg (209.4 lbs),"Fire,Psychic,Fairy"
0077,Ponyta,https://pokemondb.net/pokedex/ponyta,1.0 m (3′03″),30.0 kg (66.1 lbs),"Fire,Psychic"
0076,Golem,https://pokemondb.net/pokedex/golem,1.4 m (4′07″),300.0 kg (661.4 lbs),"Rock,Ground,Rock,Electric"
0079,Slowpoke,https://pokemondb.net/pokedex/slowpoke,1.2 m (3′11″),36.0 kg (79.4 lbs),"Water,Psychic,Psychic"
0074,Geodude,https://pokemondb.net/pokedex/geodude,0.4 m (1′04″),20.0 kg (44.1 lbs),"Rock,Ground,Rock,Electric"
0075,Graveler,https://pokemondb.net/pokedex/graveler,1.0 m (3′03″),105.0 kg (231.5 lbs),"Rock,Ground,Rock,Electric"
0072,Tentacool,https://pokemondb.net/pokedex/tentacool,0.9 m (2′11″),45.5 kg (100.3 lbs),"Water,Poison"
0073,Tentacruel,https://pokemondb.net/pokedex/tentacruel,1.6 m (5′03″),55.0 kg (121.3 lbs),"Water,Poison"
0071,Victreebel,https://pokemondb.net/pokedex/victreebel,1.7 m (5′07″),15.5 kg (34.2 lbs),"Grass,Poison"
0070,Weepinbell,https://pokemondb.net/pokedex/weepinbell,1.0 m (3′03″),6.4 kg (14.1 lbs),"Grass,Poison"
0069,Bellsprout,https://pokemondb.net/pokedex/bellsprout,0.7 m (2′04″),4.0 kg (8.8 lbs),"Grass,Poison"
0068,Machamp,https://pokemondb.net/pokedex/machamp,1.6 m (5′03″),130.0 kg (286.6 lbs),Fighting
0066,Machop,https://pokemondb.net/pokedex/machop,0.8 m (2′07″),19.5 kg (43.0 lbs),Fighting
0064,Kadabra,https://pokemondb.net/pokedex/kadabra,1.3 m (4′03″),56.5 kg (124.6 lbs),Psychic
0065,Alakazam,https://pokemondb.net/pokedex/alakazam,1.5 m (4′11″),48.0 kg (105.8 lbs),"Psychic,Psychic"
0063,Abra,https://pokemondb.net/pokedex/abra,0.9 m (2′11″),19.5 kg (43.0 lbs),Psychic
0067,Machoke,https://pokemondb.net/pokedex/machoke,1.5 m (4′11″),70.5 kg (155.4 lbs),Fighting
0062,Poliwrath,https://pokemondb.net/pokedex/poliwrath,1.3 m (4′03″),54.0 kg (119.0 lbs),"Water,Fighting"
0061,Poliwhirl,https://pokemondb.net/pokedex/poliwhirl,1.0 m (3′03″),20.0 kg (44.1 lbs),Water
0060,Poliwag,https://pokemondb.net/pokedex/poliwag,0.6 m (2′00″),12.4 kg (27.3 lbs),Water
0058,Growlithe,https://pokemondb.net/pokedex/growlithe,0.7 m (2′04″),19.0 kg (41.9 lbs),"Fire,Fire,Rock"
0057,Primeape,https://pokemondb.net/pokedex/primeape,1.0 m (3′03″),32.0 kg (70.5 lbs),Fighting
0056,Mankey,https://pokemondb.net/pokedex/mankey,0.5 m (1′08″),28.0 kg (61.7 lbs),Fighting
0059,Arcanine,https://pokemondb.net/pokedex/arcanine,1.9 m (6′03″),155.0 kg (341.7 lbs),"Fire,Fire,Rock"
0054,Psyduck,https://pokemondb.net/pokedex/psyduck,0.8 m (2′07″),19.6 kg (43.2 lbs),Water
0053,Persian,https://pokemondb.net/pokedex/persian,1.0 m (3′03″),32.0 kg (70.5 lbs),"Normal,Dark"
0052,Meowth,https://pokemondb.net/pokedex/meowth,0.4 m (1′04″),4.2 kg (9.3 lbs),"Normal,Dark,Steel"
0055,Golduck,https://pokemondb.net/pokedex/golduck,1.7 m (5′07″),76.6 kg (168.9 lbs),Water
0050,Diglett,https://pokemondb.net/pokedex/diglett,0.2 m (0′08″),0.8 kg (1.8 lbs),"Ground,Ground,Steel"
0051,Dugtrio,https://pokemondb.net/pokedex/dugtrio,0.7 m (2′04″),33.3 kg (73.4 lbs),"Ground,Ground,Steel"
0049,Venomoth,https://pokemondb.net/pokedex/venomoth,1.5 m (4′11″),12.5 kg (27.6 lbs),"Bug,Poison"
0047,Parasect,https://pokemondb.net/pokedex/parasect,1.0 m (3′03″),29.5 kg (65.0 lbs),"Bug,Grass"
0046,Paras,https://pokemondb.net/pokedex/paras,0.3 m (1′00″),5.4 kg (11.9 lbs),"Bug,Grass"
0045,Vileplume,https://pokemondb.net/pokedex/vileplume,1.2 m (3′11″),18.6 kg (41.0 lbs),"Grass,Poison"
0044,Gloom,https://pokemondb.net/pokedex/gloom,0.8 m (2′07″),8.6 kg (19.0 lbs),"Grass,Poison"
0048,Venonat,https://pokemondb.net/pokedex/venonat,1.0 m (3′03″),30.0 kg (66.1 lbs),"Bug,Poison"
0043,Oddish,https://pokemondb.net/pokedex/oddish,0.5 m (1′08″),5.4 kg (11.9 lbs),"Grass,Poison"
0042,Golbat,https://pokemondb.net/pokedex/golbat,1.6 m (5′03″),55.0 kg (121.3 lbs),"Poison,Flying"
0041,Zubat,https://pokemondb.net/pokedex/zubat,0.8 m (2′07″),7.5 kg (16.5 lbs),"Poison,Flying"
0040,Wigglytuff,https://pokemondb.net/pokedex/wigglytuff,1.0 m (3′03″),12.0 kg (26.5 lbs),"Normal,Fairy"
0039,Jigglypuff,https://pokemondb.net/pokedex/jigglypuff,0.5 m (1′08″),5.5 kg (12.1 lbs),"Normal,Fairy"
0038,Ninetales,https://pokemondb.net/pokedex/ninetales,1.1 m (3′07″),19.9 kg (43.9 lbs),"Fire,Ice,Fairy"
0035,Clefairy,https://pokemondb.net/pokedex/clefairy,0.6 m (2′00″),7.5 kg (16.5 lbs),Fairy
0034,Nidoking,https://pokemondb.net/pokedex/nidoking,1.4 m (4′07″),62.0 kg (136.7 lbs),"Poison,Ground"
0033,Nidorino,https://pokemondb.net/pokedex/nidorino,0.9 m (2′11″),19.5 kg (43.0 lbs),Poison
0037,Vulpix,https://pokemondb.net/pokedex/vulpix,0.6 m (2′00″),9.9 kg (21.8 lbs),"Fire,Ice"
0036,Clefable,https://pokemondb.net/pokedex/clefable,1.3 m (4′03″),40.0 kg (88.2 lbs),Fairy
0032,Nidoran♂ (male),https://pokemondb.net/pokedex/nidoran-m,0.5 m (1′08″),9.0 kg (19.8 lbs),Poison
0031,Nidoqueen,https://pokemondb.net/pokedex/nidoqueen,1.3 m (4′03″),60.0 kg (132.3 lbs),"Poison,Ground"
0030,Nidorina,https://pokemondb.net/pokedex/nidorina,0.8 m (2′07″),20.0 kg (44.1 lbs),Poison
0029,Nidoran♀ (female),https://pokemondb.net/pokedex/nidoran-f,0.4 m (1′04″),7.0 kg (15.4 lbs),Poison
0028,Sandslash,https://pokemondb.net/pokedex/sandslash,1.0 m (3′03″),29.5 kg (65.0 lbs),"Ground,Ice,Steel"
0027,Sandshrew,https://pokemondb.net/pokedex/sandshrew,0.6 m (2′00″),12.0 kg (26.5 lbs),"Ground,Ice,Steel"
0011,Metapod,https://pokemondb.net/pokedex/metapod,0.7 m (2′04″),9.9 kg (21.8 lbs),Bug
0010,Caterpie,https://pokemondb.net/pokedex/caterpie,0.3 m (1′00″),2.9 kg (6.4 lbs),Bug
0008,Wartortle,https://pokemondb.net/pokedex/wartortle,1.0 m (3′03″),22.5 kg (49.6 lbs),Water
0009,Blastoise,https://pokemondb.net/pokedex/blastoise,1.6 m (5′03″),85.5 kg (188.5 lbs),"Water,Water"
0007,Squirtle,https://pokemondb.net/pokedex/squirtle,0.5 m (1′08″),9.0 kg (19.8 lbs),Water
0005,Charmeleon,https://pokemondb.net/pokedex/charmeleon,1.1 m (3′07″),19.0 kg (41.9 lbs),Fire
0006,Charizard,https://pokemondb.net/pokedex/charizard,1.7 m (5′07″),90.5 kg (199.5 lbs),"Fire,Flying,Fire,Dragon,Fire,Flying"
0004,Charmander,https://pokemondb.net/pokedex/charmander,0.6 m (2′00″),8.5 kg (18.7 lbs),Fire
0003,Venusaur,https://pokemondb.net/pokedex/venusaur,2.0 m (6′07″),100.0 kg (220.5 lbs),"Grass,Poison,Grass,Poison"
0002,Ivysaur,https://pokemondb.net/pokedex/ivysaur,1.0 m (3′03″),13.0 kg (28.7 lbs),"Grass,Poison"
